# Id, Prediction
22553,-1.1105
22554,-1.0471
22555,-1.0168
22556,-1.1133
22557,-1.3307
22558,-1.0608
22559,-1.2201
22560,-1.3798
22561,-1.1711
22562,-1.0598
22563,-1.2221
22564,-1.1885
22565,-1.2749
22566,-1.2134
22567,-1.1153
22568,-1.1742
22569,-1.1646
22570,-1.1527
22571,-1.4076
22572,-1.1912
22573,-1.0476
22574,-1.3360
22575,-1.2923
22576,-1.2773
22577,-1.1697
22578,-0.9688
22579,-1.2260
22580,-0.9757
22581,-1.1282
22582,-1.2097
22583,-1.1102
22584,-1.1546
22585,-1.1270
22586,-1.2520
22587,-1.1791
22588,-1.1354
22589,-1.0373
22590,-1.1639
22591,-1.0667
22592,-1.1508
22593,-1.1575
22594,-1.2744
22595,-1.1853
22596,-1.0921
22597,-1.0418
22598,-1.3010
22599,-1.0685
22600,-1.2659
22601,-1.3485
22602,-1.0469
22603,-1.4969
22604,-1.1059
22605,-1.0638
22606,-1.5108
22607,-1.0617
22608,-1.0840
22609,-1.2344
22610,-1.1926
22611,-1.2088
22612,-1.1512
22613,-1.1604
22614,-1.3531
22615,-1.2692
22616,-1.2445
22617,-1.2888
22618,-1.1528
22619,-1.0779
22620,-1.0720
22621,-1.2477
22622,-1.2257
22623,-1.2791
22624,-1.0193
22625,-1.0429
22626,-1.2533
22627,-1.1843
22628,-1.1320
22629,-1.3215
22630,-1.1268
22631,-1.2475
22632,-1.0537
22633,-1.2048
22634,-1.1269
22635,-1.1016
22636,-1.0258
22637,-1.0543
22638,-1.1070
22639,-1.1424
22640,-1.0911
22641,-1.0933
22642,-1.1764
22643,-1.3934
22644,-1.0621
22645,-1.0805
22646,-1.1244
22647,-1.1278
22648,-1.1288
22649,-1.0858
22650,-1.1509
22651,-1.0869
22652,-1.1566
22653,-1.0990
22654,-1.1656
22655,-1.2488
22656,-1.1122
22657,-1.0588
22658,-1.3965
22659,-1.3293
22660,-1.1593
22661,-1.1462
22662,-1.0917
22663,-1.1032
22664,-1.3864
22665,-1.0482
22666,-1.2642
22667,-1.1150
22668,-1.1635
22669,-1.1320
22670,-1.1073
22671,-1.0932
22672,-1.1617
22673,-1.0794
22674,-1.1180
22675,-1.1557
22676,-1.0917
22677,-1.1255
22678,-1.0976
22679,-1.2714
22680,-1.1905
22681,-1.1205
22682,-1.1607
22683,-1.2389
22684,-1.1147
22685,-1.2002
22686,-1.2533
22687,-1.1877
22688,-1.2959
22689,-1.2321
22690,-1.0638
22691,-1.0452
22692,-1.1073
22693,-1.1038
22694,-1.2042
22695,-1.3317
22696,-0.9698
22697,-1.0849
22698,-1.1044
22699,-1.2249
22700,-1.2091
22701,-1.0403
22702,-1.1574
22703,-1.0805
22704,-1.1771
22705,-1.1375
22706,-1.1715
22707,-1.0436
22708,-1.1489
22709,-1.1965
22710,-1.1997
22711,-1.1040
22712,-1.0838
22713,-1.0834
22714,-0.9800
22715,-1.1145
22716,-0.9570
22717,-1.1543
22718,-0.9310
22719,-1.0557
22720,-1.1494
22721,-0.9697
22722,-1.0408
22723,-1.0272
22724,-1.0731
22725,-1.2616
22726,-1.0884
22727,-1.2011
22728,-1.4366
22729,-1.2850
22730,-1.0189
22731,-1.1358
22732,-1.3045
22733,-1.3524
22734,-1.3122
22735,-1.1476
22736,-1.3161
22737,-1.1068
22738,-1.1000
22739,-1.0608
22740,-1.0570
22741,-1.0821
22742,-1.1405
22743,-1.1515
22744,-1.1059
22745,-1.1304
22746,-1.1741
22747,-1.1765
22748,-1.1688
22749,-1.1155
22750,-1.1471
22751,-1.1517
22752,-1.1270
22753,-1.2767
22754,-1.1889
22755,-1.0192
22756,-1.1069
22757,-1.1811
22758,-1.0584
22759,-1.1227
22760,-1.0827
22761,-1.0878
22762,-1.3519
22763,-1.1747
22764,-1.3298
22765,-1.1330
22766,-1.0627
22767,-1.2803
22768,-1.4620
22769,-1.0670
22770,-1.1321
22771,-1.0263
22772,-1.1456
22773,-1.1104
22774,-1.1215
22775,-1.1138
22776,-1.1223
22777,-1.1584
22778,-1.1042
22779,-1.0750
22780,-1.1020
22781,-1.0679
22782,-1.2229
22783,-1.1726
22784,-1.1015
22785,-1.0455
22786,-1.3294
22787,-1.1547
22788,-1.1491
22789,-1.2088
22790,-1.1810
22791,-1.1542
22792,-1.0744
22793,-1.1496
22794,-1.0874
22795,-1.1676
22796,-1.0961
22797,-1.0664
22798,-1.1413
22799,-1.2021
22800,-1.2525
22801,-1.2675
22802,-1.3648
22803,-1.3134
22804,-1.4220
22805,-1.0789
22806,-1.3240
22807,-1.2519
22808,-1.0822
22809,-1.0621
22810,-1.0624
22811,-1.3424
22812,-1.2907
22813,-1.1644
22814,-1.2850
22815,-0.9918
22816,-1.3293
22817,-1.1971
22818,-1.0210
22819,-1.0604
22820,-0.9907
22821,-1.1722
22822,-1.2969
22823,-1.3003
22824,-1.3368
22825,-1.3713
22826,-1.3590
22827,-1.4054
22828,-1.2739
22829,-1.2218
22830,-1.3813
22831,-1.3965
22832,-1.0474
22833,-1.0822
22834,-1.0154
22835,-1.3187
22836,-1.1234
22837,-1.2413
22838,-1.1462
22839,-1.2889
22840,-1.2856
22841,-1.1234
22842,-1.2775
22843,-1.4511
22844,-1.2885
22845,-1.2599
22846,-1.2522
22847,-1.0684
22848,-1.0967
22849,-1.2034
22850,-1.1736
22851,-1.2695
22852,-1.0689
22853,-1.1782
22854,-1.2308
22855,-1.1243
22856,-1.2856
22857,-1.3042
22858,-1.2791
22859,-1.1208
22860,-1.0575
22861,-1.1500
22862,-1.1389
22863,-1.1486
22864,-1.1510
22865,-1.2104
22866,-1.0679
22867,-1.2302
22868,-1.1170
22869,-1.1208
22870,-1.2452
22871,-1.3858
22872,-1.2707
22873,-1.2194
22874,-1.3191
22875,-1.3831
22876,-1.2210
22877,-1.0890
22878,-1.2231
22879,-1.1124
22880,-1.2002
22881,-1.0735
22882,-1.1761
22883,-1.1813
22884,-1.1663
22885,-1.0443
22886,-1.0662
22887,-1.0440
22888,-1.1338
22889,-1.2300
22890,-1.1449
22891,-1.3621
22892,-1.3786
22893,-1.0645
22894,-1.2620
22895,-1.4061
22896,-1.3159
22897,-1.1686
22898,-1.1270
22899,-1.0549
22900,-1.1096
22901,-1.0844
22902,-1.0643
22903,-1.1908
22904,-1.3142
22905,-1.1125
22906,-1.0173
22907,-1.1103
22908,-1.1704
22909,-1.2188
22910,-1.3001
22911,-1.1497
22912,-1.2208
22913,-1.0212
22914,-1.1433
22915,-1.2249
22916,-1.2560
22917,-1.0986
22918,-1.1564
22919,-1.1441
22920,-1.1536
22921,-1.0809
22922,-1.1069
22923,-1.0756
22924,-1.1184
22925,-1.1003
22926,-1.1021
22927,-1.2083
22928,-1.2671
22929,-1.1758
22930,-1.3841
22931,-1.2190
22932,-1.1908
22933,-1.1834
22934,-1.1832
22935,-1.0471
22936,-1.0835
22937,-1.0836
22938,-1.3918
22939,-1.1646
22940,-1.2269
22941,-1.1664
22942,-1.0241
22943,-1.2234
22944,-1.0829
22945,-1.2546
22946,-1.1858
22947,-1.2103
22948,-1.3053
22949,-1.2797
22950,-1.1566
22951,-0.9622
22952,-1.0573
22953,-1.0360
22954,-1.3020
22955,-1.1672
22956,-1.5665
22957,-1.0694
22958,-1.1593
22959,-1.0995
22960,-1.2178
22961,-1.2611
22962,-1.3840
22963,-1.2912
22964,-1.1207
22965,-1.0936
22966,-1.2323
22967,-1.2481
22968,-1.1846
22969,-1.1641
22970,-1.2574
22971,-1.1894
22972,-1.1180
22973,-1.1870
22974,-1.0879
22975,-1.0643
22976,-1.0885
22977,-1.3143
22978,-1.2315
22979,-1.3294
22980,-1.1646
22981,-1.1511
22982,-1.0362
22983,-1.3131
22984,-1.1960
22985,-1.1913
22986,-1.0740
22987,-1.0941
22988,-1.0213
22989,-1.0617
22990,-1.1272
22991,-1.1102
22992,-1.1006
22993,-1.2915
22994,-1.2081
22995,-1.3545
22996,-1.1337
22997,-1.1569
22998,-0.9999
22999,-1.1702
23000,-1.4000
23001,-1.2034
23002,-1.2702
23003,-1.1441
23004,-1.1258
23005,-1.0520
23006,-1.1817
23007,-1.1378
23008,-1.0439
23009,-1.0710
23010,-1.0506
23011,-1.1344
23012,-1.0697
23013,-1.1935
23014,-1.1203
23015,-1.1486
23016,-1.0473
23017,-1.0913
23018,-1.2336
23019,-1.2536
23020,-1.0764
23021,-1.3849
23022,-1.0970
23023,-1.1458
23024,-1.1669
23025,-1.0405
23026,-1.0344
23027,-1.1326
23028,-1.0779
23029,-1.2461
23030,-1.0931
23031,-1.4070
23032,-1.0911
23033,-1.0411
23034,-1.0770
23035,-1.2566
23036,-1.0933
23037,-1.1317
23038,-1.0716
23039,-1.0573
23040,-0.9806
23041,-1.0903
23042,-1.2590
23043,-1.4777
23044,-1.0822
23045,-1.1635
23046,-1.0986
23047,-1.3098
23048,-1.0986
23049,-1.0415
23050,-1.1985
23051,-1.1392
23052,-1.1698
23053,-1.1720
23054,-1.2615
23055,-1.2578
23056,-1.0588
23057,-1.0842
23058,-1.1718
23059,-1.0262
23060,-1.0541
23061,-1.5854
23062,-1.2262
23063,-1.1333
23064,-1.0869
23065,-1.1799
23066,-1.1526
23067,-1.3424
23068,-1.1028
23069,-1.2148
23070,-1.0411
23071,-1.4384
23072,-1.1061
23073,-0.9936
23074,-1.0726
23075,-1.1263
23076,-1.1342
23077,-1.1226
23078,-1.0778
23079,-1.2724
23080,-1.3315
23081,-1.2381
23082,-1.1279
23083,-1.0730
23084,-1.1245
23085,-0.9989
23086,-1.0315
23087,-1.5030
23088,-1.2211
23089,-1.0712
23090,-1.1073
23091,-1.2283
23092,-1.1223
23093,-1.3313
23094,-1.0362
23095,-1.1083
23096,-1.3989
23097,-1.0249
23098,-1.0729
23099,-1.0275
23100,-1.0912
23101,-1.1096
23102,-1.0447
23103,-1.2981
23104,-1.2168
23105,-1.5407
23106,-1.4779
23107,-1.4636
23108,-1.2555
23109,-1.0577
23110,-1.1688
23111,-1.3316
23112,-1.2856
23113,-1.2111
23114,-1.1086
23115,-1.0589
23116,-1.3513
23117,-1.1255
23118,-1.1191
23119,-1.0802
23120,-1.2417
23121,-1.3390
23122,-1.2398
23123,-1.2723
23124,-1.0798
23125,-1.1839
23126,-1.0006
23127,-1.1823
23128,-0.8439
23129,-1.1906
23130,-1.3287
23131,-1.1820
23132,-1.1730
23133,-1.0800
23134,-1.1822
23135,-1.1936
23136,-1.3116
23137,-1.0448
23138,-1.1242
23139,-1.3408
23140,-1.2710
23141,-1.1708
23142,-1.0734
23143,-1.0922
23144,-1.1311
23145,-1.1200
23146,-1.0793
23147,-1.3059
23148,-1.0988
23149,-1.1416
23150,-1.2569
23151,-1.1066
23152,-1.5059
23153,-1.1331
23154,-1.3851
23155,-1.2225
23156,-1.3043
23157,-1.1002
23158,-1.1376
23159,-1.0882
23160,-1.4135
23161,-1.2104
23162,-1.2466
23163,-1.0900
23164,-1.1124
23165,-1.0924
23166,-1.1300
23167,-1.1219
23168,-1.1308
23169,-1.1449
23170,-1.1587
23171,-1.1685
23172,-1.1014
23173,-1.5153
23174,-1.0653
23175,-1.1724
23176,-1.4636
23177,-1.1575
23178,-1.1418
23179,-1.0579
23180,-1.0507
23181,-1.2524
23182,-1.0663
23183,-1.0012
23184,-1.2638
23185,-1.1211
23186,-1.2287
23187,-1.1173
23188,-1.3433
23189,-1.1334
23190,-1.2000
23191,-1.0585
23192,-1.0373
23193,-1.1375
23194,-1.1367
23195,-1.0771
23196,-1.0247
23197,-1.1001
23198,-1.0506
23199,-1.1730
23200,-1.1337
23201,-1.0466
23202,-1.3448
23203,-1.1653
23204,-1.3430
23205,-1.1231
23206,-1.1269
23207,-1.1369
23208,-1.0144
23209,-1.0889
23210,-1.0850
23211,-1.0523
23212,-1.0701
23213,-1.1149
23214,-1.1470
23215,-1.1427
23216,-1.2621
23217,-1.1262
23218,-1.1894
23219,-1.2015
23220,-1.1208
23221,-1.2984
23222,-1.1055
23223,-1.0765
23224,-1.1025
23225,-1.1401
23226,-1.0763
23227,-1.0694
23228,-1.1090
23229,-1.0354
23230,-1.0885
23231,-1.2084
23232,-1.2291
23233,-1.4854
23234,-1.1470
23235,-1.2460
23236,-1.3624
23237,-1.1333
23238,-1.0565
23239,-1.0722
23240,-1.0483
23241,-1.0351
23242,-1.1152
23243,-1.0445
23244,-1.0590
23245,-1.0470
23246,-1.0931
23247,-1.0512
23248,-1.0761
23249,-1.1288
23250,-1.0640
23251,-1.0474
23252,-1.1799
23253,-1.2552
23254,-1.0919
23255,-1.1033
23256,-1.2229
23257,-1.1428
23258,-1.1459
23259,-1.1171
23260,-1.0669
23261,-1.0830
23262,-1.1585
23263,-1.2953
23264,-1.1084
23265,-1.1035
23266,-1.4501
23267,-1.1550
23268,-1.1675
23269,-1.0953
23270,-1.1253
23271,-1.1489
23272,-1.1684
23273,-1.0684
23274,-1.3856
23275,-1.2957
23276,-1.2172
23277,-1.3432
23278,-1.0702
23279,-1.1255
23280,-1.1581
23281,-1.1345
23282,-1.1211
23283,-1.1187
23284,-1.1328
23285,-1.4615
23286,-1.0537
23287,-0.9557
23288,-1.0637
23289,-1.0717
23290,-1.1461
23291,-1.1112
23292,-1.1855
23293,-1.1446
23294,-1.2412
23295,-1.2511
23296,-1.1208
23297,-1.5186
23298,-1.1219
23299,-1.1021
23300,-1.3228
23301,-1.2070
23302,-1.2257
23303,-1.3179
23304,-1.2569
23305,-1.3489
23306,-1.0851
23307,-1.2479
23308,-1.2238
23309,-1.4803
23310,-1.6329
23311,-1.2913
23312,-1.1758
23313,-1.1523
23314,-1.0235
23315,-1.1114
23316,-1.4022
23317,-1.2119
23318,-1.1479
23319,-1.1886
23320,-1.2701
23321,-1.1722
23322,-1.1065
23323,-1.1546
23324,-1.1247
23325,-1.2170
23326,-1.2176
23327,-1.1953
23328,-1.0444
23329,-1.3748
23330,-1.1029
23331,-1.3302
23332,-1.2160
23333,-1.2062
23334,-1.3716
23335,-1.3861
23336,-1.4187
23337,-1.0152
23338,-1.0092
23339,-1.3152
23340,-1.3666
23341,-1.0583
23342,-1.2062
23343,-1.2018
23344,-1.1073
23345,-0.9963
23346,-1.6230
23347,-1.5234
23348,-1.0962
23349,-1.0572
23350,-1.0595
23351,-1.0520
23352,-1.0213
23353,-1.1150
23354,-1.1377
23355,-1.0064
23356,-1.0810
23357,-1.1641
23358,-1.0391
23359,-1.0794
23360,-0.9879
23361,-1.1067
23362,-1.0681
23363,-1.1571
23364,-1.1028
23365,-1.0654
23366,-1.0759
23367,-1.0735
23368,-1.0846
23369,-1.0179
23370,-1.1314
23371,-1.0329
23372,-1.3124
23373,-1.1095
23374,-1.0508
23375,-1.4470
23376,-1.2062
23377,-1.1762
23378,-1.0657
23379,-1.4111
23380,-1.1094
23381,-1.1002
23382,-1.2575
23383,-1.1099
23384,-1.1927
23385,-1.2753
23386,-1.3372
23387,-1.2293
23388,-1.3447
23389,-1.1039
23390,-1.1544
23391,-1.3136
23392,-1.0546
23393,-1.1254
23394,-1.1781
23395,-1.2466
23396,-1.1418
23397,-1.2413
23398,-1.2311
23399,-1.4054
23400,-1.2953
23401,-1.0815
23402,-1.1862
23403,-1.2498
23404,-1.1831
23405,-0.9841
23406,-1.3510
23407,-1.3220
23408,-1.2549
23409,-1.4195
23410,-1.0866
23411,-1.1665
23412,-1.1570
23413,-1.0605
23414,-1.0296
23415,-1.0455
23416,-1.1056
23417,-1.2397
23418,-1.0737
23419,-1.5281
23420,-1.0864
23421,-1.3966
23422,-1.0618
23423,-1.3255
23424,-1.4015
23425,-1.1994
23426,-1.2588
23427,-1.1592
23428,-1.1596
23429,-1.3004
23430,-1.2546
23431,-1.2328
23432,-1.2126
23433,-1.0996
23434,-1.3135
23435,-1.3640
23436,-1.0382
23437,-1.0750
23438,-1.4289
23439,-1.2531
23440,-1.1082
23441,-1.0730
23442,-1.1701
23443,-1.2070
23444,-1.1942
23445,-1.2167
23446,-1.1679
23447,-1.3995
23448,-1.2172
23449,-1.3281
23450,-1.3930
23451,-1.6576
23452,-1.1405
23453,-1.0840
23454,-1.3360
23455,-1.4709
23456,-1.2795
23457,-1.2824
23458,-1.3808
23459,-1.3735
23460,-1.0645
23461,-1.0973
23462,-1.3317
23463,-1.1917
23464,-1.3861
23465,-1.1988
23466,-1.2088
23467,-1.3422
23468,-1.3203
23469,-1.3294
23470,-1.1270
23471,-1.2217
23472,-1.1311
23473,-1.1723
23474,-1.3862
23475,-1.2119
23476,-1.1364
23477,-1.2726
23478,-1.1200
23479,-1.3815
23480,-1.4045
23481,-1.4302
23482,-1.0957
23483,-1.0178
23484,-1.0521
23485,-1.0723
23486,-1.0891
23487,-1.0644
23488,-1.1497
23489,-1.0528
23490,-1.1567
23491,-1.0755
23492,-1.2431
23493,-1.0926
23494,-1.1426
23495,-1.1802
23496,-1.2757
23497,-1.2504
23498,-1.4351
23499,-1.2352
23500,-1.1829
23501,-1.1219
23502,-1.0378
23503,-1.1783
23504,-1.0891
23505,-1.2258
23506,-1.4764
23507,-1.0647
23508,-1.0396
23509,-1.0266
23510,-1.4426
23511,-1.0370
23512,-1.0848
23513,-1.0400
23514,-1.0275
23515,-1.1008
23516,-1.1179
23517,-1.0557
23518,-1.0569
23519,-1.2116
23520,-1.4074
23521,-1.1439
23522,-1.1984
23523,-1.1440
23524,-1.1016
23525,-1.0705
23526,-1.1251
23527,-1.1504
23528,-1.1098
23529,-1.2951
23530,-1.0576
23531,-0.8334
23532,-0.8244
23533,-1.2682
23534,-0.6865
23535,-1.1777
23536,-1.1176
23537,-1.0794
23538,-1.1055
23539,-1.0714
23540,-1.1200
23541,-1.1793
23542,-1.1073
23543,-1.1395
23544,-1.0566
23545,-1.0653
23546,-1.0849
23547,-0.9990
23548,-1.1762
23549,-1.1856
23550,-1.0963
23551,-1.1416
23552,-1.4319
23553,-1.4416
23554,-1.1323
23555,-1.2027
23556,-1.0084
23557,-1.5949
23558,-1.0832
23559,-0.9765
23560,-1.1197
23561,-0.9728
23562,-1.2834
23563,-1.1496
23564,-1.0606
23565,-1.0940
23566,-1.0910
23567,-1.1704
23568,-1.0808
23569,-1.0941
23570,-1.0931
23571,-1.1346
23572,-1.3916
23573,-1.2157
23574,-1.1371
23575,-1.1255
23576,-1.4571
23577,-1.3535
23578,-1.1751
23579,-1.1140
23580,-1.3139
23581,-1.1404
23582,-1.1940
23583,-0.9725
23584,-1.1243
23585,-1.1774
23586,-1.1912
23587,-1.2711
23588,-1.1499
23589,-1.0095
23590,-1.1318
23591,-1.0957
23592,-1.1569
23593,-1.1166
23594,-1.1466
23595,-1.2299
23596,-1.1230
23597,-1.1077
23598,-1.0811
23599,-1.0956
23600,-1.0980
23601,-1.0472
23602,-0.8612
23603,-1.0932
23604,-1.1445
23605,-1.1997
23606,-1.1034
23607,-1.0493
23608,-1.2065
23609,-1.1777
23610,-1.0654
23611,-1.0162
23612,-1.1066
23613,-1.0492
23614,-1.2732
23615,-1.2993
23616,-1.1109
23617,-1.3353
23618,-1.1797
23619,-1.0998
23620,-1.3522
23621,-1.0889
23622,-1.0843
23623,-1.2173
23624,-1.1024
23625,-1.1903
23626,-1.1232
23627,-1.0925
23628,-1.0899
23629,-1.0733
23630,-1.0986
23631,-1.3132
23632,-1.1291
23633,-1.1676
23634,-1.1425
23635,-1.1997
23636,-1.0822
23637,-1.1582
23638,-1.1133
23639,-1.1035
23640,-1.0760
23641,-1.0607
23642,-1.1005
23643,-1.2442
23644,-1.2635
23645,-1.1944
23646,-1.0985
23647,-1.0162
23648,-1.1762
23649,-1.1431
23650,-1.2227
23651,-1.1296
23652,-1.0650
23653,-1.0656
23654,-1.3490
23655,-1.3022
23656,-1.1033
23657,-1.1721
23658,-1.1740
23659,-1.1015
23660,-1.4146
23661,-1.1179
23662,-1.0929
23663,-1.4284
23664,-1.2572
23665,-1.3519
23666,-1.0949
23667,-1.1310
23668,-1.0746
23669,-1.4117
23670,-1.1861
23671,-1.1214
23672,-1.0604
23673,-1.2767
23674,-1.1044
23675,-1.2146
23676,-1.2587
23677,-1.3214
23678,-1.0487
23679,-1.1595
23680,-1.1916
23681,-1.0967
23682,-1.0643
23683,-1.1448
23684,-1.1340
23685,-1.1520
23686,-1.1209
23687,-1.1722
23688,-1.1478
23689,-1.1777
23690,-1.1073
23691,-1.2762
23692,-1.4972
23693,-1.1347
23694,-1.1527
23695,-1.1179
23696,-1.2309
23697,-1.1636
23698,-1.1960
23699,-1.0764
23700,-1.0191
23701,-1.0764
23702,-1.2388
23703,-1.0867
23704,-1.0379
23705,-1.1378
23706,-1.0225
23707,-1.1230
23708,-1.2526
23709,-1.0832
23710,-1.0471
23711,-1.0842
23712,-1.1264
23713,-1.2605
23714,-1.1388
23715,-1.2034
23716,-1.2955
23717,-1.1044
23718,-1.2586
23719,-1.0518
23720,-1.2313
23721,-1.2272
23722,-1.1565
23723,-1.1944
23724,-1.3079
23725,-1.3772
23726,-1.0664
23727,-1.1239
23728,-1.1346
23729,-1.3084
23730,-1.1182
23731,-1.1427
23732,-1.0501
23733,-1.0752
23734,-1.0735
23735,-1.0829
23736,-1.1409
23737,-1.0539
23738,-1.0649
23739,-1.1514
23740,-1.0849
23741,-1.1193
23742,-1.0856
23743,-1.1658
23744,-1.3225
23745,-1.0622
23746,-1.2184
23747,-1.1618
23748,-1.0550
23749,-1.3590
23750,-1.0818
23751,-1.0820
23752,-1.1473
23753,-1.2143
23754,-1.0992
23755,-1.1771
23756,-1.1177
23757,-1.0125
23758,-1.3878
23759,-1.2029
23760,-1.3175
23761,-1.1069
23762,-1.3310
23763,-1.1910
23764,-1.0038
23765,-1.2544
23766,-1.2657
23767,-1.1496
23768,-1.1764
23769,-1.1345
23770,-1.2952
23771,-1.1291
23772,-1.2089
23773,-1.1416
23774,-1.3577
23775,-1.0911
23776,-1.0841
23777,-1.0092
23778,-1.0295
23779,-1.1442
23780,-1.0293
23781,-1.3464
23782,-1.2182
23783,-1.1085
23784,-1.0466
23785,-1.1272
23786,-1.1553
23787,-1.1581
23788,-1.3134
23789,-1.1234
23790,-1.1906
23791,-1.0430
23792,-1.2158
23793,-1.0679
23794,-1.2688
23795,-1.0666
23796,-1.0624
23797,-1.3353
23798,-1.0933
23799,-1.1709
23800,-1.1417
23801,-1.1121
23802,-1.1930
23803,-1.1720
23804,-1.1045
23805,-1.1199
23806,-1.1536
23807,-1.0909
23808,-1.2542
23809,-1.5006
23810,-1.2202
23811,-1.0350
23812,-1.1000
23813,-1.0217
23814,-1.0957
23815,-1.0328
23816,-1.1712
23817,-1.0520
23818,-1.0853
23819,-1.2505
23820,-1.0400
23821,-1.1988
23822,-1.2989
23823,-1.1297
23824,-1.3432
23825,-1.2994
23826,-1.1161
23827,-1.2151
23828,-1.3659
23829,-1.1397
23830,-1.1389
23831,-1.1036
23832,-1.2237
23833,-1.0741
23834,-1.0627
23835,-1.1100
23836,-1.0038
23837,-1.2702
23838,-1.2514
23839,-1.5047
23840,-1.2268
23841,-1.3536
23842,-1.1124
23843,-1.0842
23844,-1.1112
23845,-1.1020
23846,-1.0524
23847,-1.1111
23848,-1.1772
23849,-1.1197
23850,-1.1936
23851,-1.2117
23852,-1.0910
23853,-1.3197
23854,-1.0326
23855,-1.0390
23856,-1.0814
23857,-1.0530
23858,-1.0807
23859,-1.1156
23860,-1.0265
23861,-1.0186
23862,-1.1974
23863,-1.1773
23864,-1.1249
23865,-1.1274
23866,-0.9927
23867,-1.1118
23868,-1.2423
23869,-1.1097
23870,-1.0916
23871,-1.1516
23872,-1.1207
23873,-1.1649
23874,-1.1462
23875,-1.1716
23876,-1.0309
23877,-1.3555
23878,-1.0991
23879,-1.1742
23880,-1.3301
23881,-1.1898
23882,-1.1725
23883,-1.3781
23884,-1.1264
23885,-1.0450
23886,-1.2004
23887,-1.0691
23888,-1.1205
23889,-1.2330
23890,-1.1092
23891,-1.3098
23892,-1.1069
23893,-1.0708
23894,-1.1094
23895,-1.2726
23896,-1.1531
23897,-1.3084
23898,-1.0983
23899,-1.0851
23900,-1.1791
23901,-1.1340
23902,-0.9984
23903,-1.0777
23904,-1.0862
23905,-1.1357
23906,-1.0910
23907,-1.0157
23908,-1.0691
23909,-1.1634
23910,-1.2006
23911,-1.0573
23912,-1.1359
23913,-1.0213
23914,-1.2350
23915,-1.1407
23916,-1.2283
23917,-1.0980
23918,-1.1429
23919,-1.2176
23920,-1.1999
23921,-1.1467
23922,-1.0535
23923,-1.0940
23924,-1.1184
23925,-1.0047
23926,-1.0846
23927,-1.1295
23928,-1.2004
23929,-1.0606
23930,-1.0091
23931,-1.1194
23932,-1.1082
23933,-0.9573
23934,-1.0995
23935,-1.3258
23936,-1.0961
23937,-1.3257
23938,-1.1181
23939,-1.0785
23940,-1.0114
23941,-1.0450
23942,-1.0879
23943,-1.2749
23944,-1.0567
23945,-0.9871
23946,-1.1047
23947,-1.0386
23948,-1.0109
23949,-1.0174
23950,-1.1028
23951,-1.1026
23952,-1.2496
23953,-0.9895
23954,-1.0237
23955,-1.0868
23956,-1.1057
23957,-1.2259
23958,-1.1308
23959,-1.1827
23960,-1.2014
23961,-1.1513
23962,-1.1221
23963,-1.0713
23964,-1.1945
23965,-1.4861
23966,-1.4438
23967,-1.3988
23968,-1.1108
23969,-1.3135
23970,-1.1747
23971,-1.0395
23972,-1.0643
23973,-1.4214
23974,-1.0216
23975,-1.0169
23976,-1.4464
23977,-1.2349
23978,-1.0847
23979,-1.3758
23980,-1.3400
23981,-1.1194
23982,-1.2504
23983,-1.2076
23984,-1.1809
23985,-1.2950
23986,-1.0820
23987,-1.0933
23988,-1.0648
23989,-1.0798
23990,-1.0723
23991,-1.2324
23992,-1.1066
23993,-1.1836
23994,-1.0282
23995,-1.1144
23996,-1.1425
23997,-1.0700
23998,-1.3580
23999,-1.2017
24000,-1.2268
24001,-1.0784
24002,-1.1039
24003,-1.0983
24004,-1.1033
24005,-1.3919
24006,-1.1255
24007,-1.2226
24008,-1.4125
24009,-1.3421
24010,-1.3193
24011,-1.0966
24012,-1.0689
24013,-1.1769
24014,-1.0862
24015,-1.0471
24016,-1.1393
24017,-1.0480
24018,-1.1514
24019,-1.0860
24020,-1.0463
24021,-1.2188
24022,-1.2297
24023,-1.3638
24024,-1.3640
24025,-1.4825
24026,-1.2131
24027,-1.1176
24028,-1.2454
24029,-1.1317
24030,-1.1870
24031,-1.1803
24032,-1.4263
24033,-1.3042
24034,-1.1068
24035,-1.1863
24036,-1.3713
24037,-0.9860
24038,-1.1442
24039,-1.1855
24040,-1.0565
24041,-1.0369
24042,-1.0530
24043,-1.0867
24044,-1.1443
24045,-1.0631
24046,-1.1398
24047,-1.2835
24048,-1.4708
24049,-1.1571
24050,-1.0844
24051,-1.1955
24052,-1.0860
24053,-1.1570
24054,-1.0095
24055,-1.0726
24056,-1.1515
24057,-1.1311
24058,-1.0860
24059,-1.1232
24060,-1.1539
24061,-1.0764
24062,-1.0755
24063,-1.0348
24064,-1.2831
24065,-1.2266
24066,-1.1520
24067,-1.3232
24068,-1.1214
24069,-1.4209
24070,-1.2264
24071,-1.2776
24072,-1.1097
24073,-1.3094
24074,-1.2499
24075,-1.1603
24076,-1.1426
24077,-1.0897
24078,-1.0770
24079,-1.3476
24080,-1.0814
24081,-1.0858
24082,-1.1797
24083,-1.1401
24084,-1.1354
24085,-1.1204
24086,-1.0730
24087,-1.0547
24088,-1.0705
24089,-1.1372
24090,-1.0738
24091,-1.2567
24092,-1.2851
24093,-1.3816
24094,-1.1775
24095,-1.1432
24096,-1.0275
24097,-1.0303
24098,-1.0853
24099,-1.0357
24100,-1.1346
24101,-1.0192
24102,-1.0935
24103,-1.2009
24104,-1.0574
24105,-1.0893
24106,-1.0942
